system:index,actual_yield_baseline,county,elevation,et_mean,evi,gdd_total,latitude,longitude,ndvi,precip_total,soil,year,yield_value,.geo
4754,7.498668670654297,Nakuru,1888.0,20.57391357421875,0.3782326579093933,1427.7750244140625,-0.19532197921691594,35.87108055553959,0.5857927203178406,873.606201171875,1.0,2024,7.498668670654297,"{""type"":""Point"",""coordinates"":[35.87108055553959,-0.19532197921691594]}"
4755,3.4167754650115967,Nakuru,2042.0,22.60869598388672,0.2879394590854645,1078.94775390625,-0.5848794771749691,36.09035838492282,0.4903276264667511,874.90576171875,1.0,2024,3.4167754650115967,"{""type"":""Point"",""coordinates"":[36.09035838492282,-0.5848794771749691]}"
4764,3.937800884246826,Nakuru,1883.0,21.091304779052734,0.3293458819389343,1484.5091552734375,-0.5192067697702328,36.08267730009522,0.524337112903595,751.40087890625,4.0,2024,3.937800884246826,"{""type"":""Point"",""coordinates"":[36.08267730009522,-0.5192067697702328]}"
4766,2.951383113861084,Nakuru,2804.0,21.069564819335938,0.39925244450569153,705.083251953125,-0.3821243833521351,35.79480434697765,0.5489237308502197,1214.5709228515625,7.0,2024,2.951383113861084,"{""type"":""Point"",""coordinates"":[35.79480434697765,-0.3821243833521351]}"
4767,3.578716516494751,Nakuru,2023.0,27.021739959716797,0.5054649114608765,1132.2017822265625,-0.7685119649457405,36.19319442017395,0.7354584336280823,976.1364135742188,4.0,2024,3.578716516494751,"{""type"":""Point"",""coordinates"":[36.19319442017395,-0.7685119649457405]}"
4768,5.930178642272949,Nakuru,2020.0,20.80434799194336,0.32752513885498047,1301.215087890625,-0.35457466760658074,36.00374563050498,0.5330999493598938,798.239501953125,1.0,2024,5.930178642272949,"{""type"":""Point"",""coordinates"":[36.00374563050498,-0.35457466760658074]}"
4769,4.021993637084961,Nakuru,2164.0,23.782608032226562,0.3378567099571228,1090.254150390625,-0.4728213339840949,36.01954808370608,0.5408299565315247,840.0512084960938,4.0,2024,4.021993637084961,"{""type"":""Point"",""coordinates"":[36.01954808370608,-0.4728213339840949]}"
4770,4.855070114135742,Nakuru,2618.0,24.600000381469727,0.44996821880340576,792.1693115234375,-0.49877924212271024,35.677987218103176,0.5342712998390198,1002.8358764648438,4.0,2024,4.855070114135742,"{""type"":""Point"",""coordinates"":[35.677987218103176,-0.49877924212271024]}"
4778,2.4026360511779785,Nakuru,2517.0,23.84782600402832,0.43065717816352844,945.5843505859375,-0.8208774051289209,36.54783127718486,0.603812575340271,1194.972900390625,4.0,2024,2.4026360511779785,"{""type"":""Point"",""coordinates"":[36.54783127718486,-0.8208774051289209]}"
4781,5.322094440460205,Nakuru,2758.0,21.413043975830078,0.3024386763572693,758.80322265625,-0.3019940101221175,35.66840105311658,0.4804147183895111,1003.6137084960938,4.0,2024,5.322094440460205,"{""type"":""Point"",""coordinates"":[35.66840105311658,-0.3019940101221175]}"
4782,4.580160617828369,Nakuru,2010.0,20.10869598388672,0.33686065673828125,1401.8802490234375,0.0057732019201238854,36.24208424943285,0.5383278131484985,1000.578369140625,1.0,2024,4.580160617828369,"{""type"":""Point"",""coordinates"":[36.24208424943285,0.0057732019201238854]}"
4787,5.627618312835693,Nakuru,1558.0,16.952173233032227,0.31806275248527527,1915.0673828125,-0.018466813102083802,35.97852519022617,0.5479699373245239,796.3817138671875,1.0,2024,5.627618312835693,"{""type"":""Point"",""coordinates"":[35.97852519022617,-0.018466813102083802]}"
4789,5.245886325836182,Nakuru,2729.0,21.017391204833984,0.2414213865995407,694.8674926757812,-0.39599536606547453,35.68472063924399,0.31499865651130676,1036.11962890625,4.0,2024,5.245886325836182,"{""type"":""Point"",""coordinates"":[35.68472063924399,-0.39599536606547453]}"
4796,3.7678894996643066,Nakuru,1936.0,22.473913192749023,0.456053763628006,1132.2017822265625,-0.770147578325755,36.227082416681576,0.5830678939819336,760.7749633789062,4.0,2024,3.7678894996643066,"{""type"":""Point"",""coordinates"":[36.227082416681576,-0.770147578325755]}"
4798,6.561141014099121,Nakuru,2582.0,20.247825622558594,0.35058921575546265,923.3309936523438,-0.16510147781284495,35.70377205540291,0.4849270284175873,1134.2620849609375,4.0,2024,6.561141014099121,"{""type"":""Point"",""coordinates"":[35.70377205540291,-0.16510147781284495]}"
4800,3.125556707382202,Nakuru,2443.0,22.134782791137695,0.422243595123291,945.5843505859375,-0.8337350345680349,36.52770459725066,0.601366400718689,1194.972900390625,4.0,2024,3.125556707382202,"{""type"":""Point"",""coordinates"":[36.52770459725066,-0.8337350345680349]}"
4804,6.005666255950928,Nakuru,1920.0,22.899999618530273,0.39665883779525757,1143.9588623046875,-0.2985763322084742,36.16445724893209,0.5520914793014526,896.1743774414062,1.0,2024,6.005666255950928,"{""type"":""Point"",""coordinates"":[36.16445724893209,-0.2985763322084742]}"
4805,4.760862350463867,Nakuru,2007.0,22.939130783081055,0.4300832450389862,1380.60546875,-0.585508575449606,36.155261305896325,0.6187609434127808,720.8082275390625,4.0,2024,4.760862350463867,"{""type"":""Point"",""coordinates"":[36.155261305896325,-0.585508575449606]}"
4809,4.028618335723877,Nakuru,1984.0,21.147825241088867,0.3581395745277405,1090.254150390625,-0.47283411298112826,36.049406758643585,0.5404210686683655,840.0512084960938,4.0,2024,4.028618335723877,"{""type"":""Point"",""coordinates"":[36.049406758643585,-0.47283411298112826]}"
