system:index,actual_yield_baseline,county,elevation,et_mean,evi,gdd_total,latitude,longitude,ndvi,precip_total,soil,year,yield_value,.geo
4320,2.7014846801757812,Nyandarua,2386.0,20.765216827392578,0.3185228705406189,986.5427856445312,-0.23053310241661298,36.39078214708202,0.47572991251945496,953.46484375,1.0,2024,2.7014846801757812,"{""type"":""Point"",""coordinates"":[36.39078214708202,-0.23053310241661298]}"
4322,2.261183500289917,Nyandarua,2782.0,20.46521759033203,0.23813830316066742,881.013916015625,-0.20403904464552639,36.51693756825426,0.3989751935005188,1073.35107421875,4.0,2024,2.261183500289917,"{""type"":""Point"",""coordinates"":[36.51693756825426,-0.20403904464552639]}"
4327,2.700572967529297,Nyandarua,2373.0,19.213043212890625,0.3224184513092041,986.5427856445312,-0.24670993498083083,36.38536478984767,0.46266698837280273,953.46484375,4.0,2024,2.700572967529297,"{""type"":""Point"",""coordinates"":[36.38536478984767,-0.24670993498083083]}"
4328,2.53593111038208,Nyandarua,2343.0,20.060869216918945,0.3263241946697235,986.5427856445312,-0.18516121889263107,36.420169696525086,0.4095979332923889,909.6834716796875,1.0,2024,2.53593111038208,"{""type"":""Point"",""coordinates"":[36.420169696525086,-0.18516121889263107]}"
4329,2.0852208137512207,Nyandarua,2162.0,15.839130401611328,0.31695467233657837,1405.6363525390625,0.054164745170018534,36.49616395933585,0.3971502482891083,776.780517578125,4.0,2024,2.0852208137512207,"{""type"":""Point"",""coordinates"":[36.49616395933585,0.054164745170018534]}"
4336,3.5531938076019287,Nyandarua,2637.0,18.61739158630371,0.38110750913619995,925.9317626953125,-0.1913862725485873,36.22883172127031,0.5930169820785522,1121.9827880859375,4.0,2024,3.5531938076019287,"{""type"":""Point"",""coordinates"":[36.22883172127031,-0.1913862725485873]}"
4343,1.9026516675949097,Nyandarua,2434.0,21.33478355407715,0.3663136065006256,1209.62353515625,-0.04522481192521655,36.4488152302315,0.5529962182044983,799.9849243164062,4.0,2024,1.9026516675949097,"{""type"":""Point"",""coordinates"":[36.4488152302315,-0.04522481192521655]}"
4345,1.55696439743042,Nyandarua,2645.0,21.830434799194336,0.2692725658416748,881.013916015625,-0.16137026675836633,36.50674442179278,0.4692632853984833,938.4208374023438,4.0,2024,1.55696439743042,"{""type"":""Point"",""coordinates"":[36.50674442179278,-0.16137026675836633]}"
4354,3.327580690383911,Nyandarua,2421.0,26.61739158630371,0.43224036693573,898.3021850585938,-0.8913776895809309,36.554554947424634,0.6421015858650208,1510.875244140625,4.0,2024,3.327580690383911,"{""type"":""Point"",""coordinates"":[36.554554947424634,-0.8913776895809309]}"
4355,1.7340023517608643,Nyandarua,2497.0,24.200000762939453,0.4265793263912201,636.4963989257812,-0.5965209907025372,36.587724807625726,0.5503810048103333,1056.6494140625,4.0,2024,1.7340023517608643,"{""type"":""Point"",""coordinates"":[36.587724807625726,-0.5965209907025372]}"
4358,2.7354736328125,Nyandarua,2159.0,18.16521644592285,0.2682698369026184,1268.8878173828125,-0.014547515099984424,36.56347002499819,0.4136928915977478,612.8214111328125,4.0,2024,2.7354736328125,"{""type"":""Point"",""coordinates"":[36.56347002499819,-0.014547515099984424]}"
4368,2.738452434539795,Nyandarua,2399.0,23.356521606445312,0.32482343912124634,703.086669921875,-0.28789180672862075,36.51759691958017,0.504984974861145,1077.343994140625,4.0,2024,2.738452434539795,"{""type"":""Point"",""coordinates"":[36.51759691958017,-0.28789180672862075]}"
4372,2.5391924381256104,Nyandarua,2338.0,22.047826766967773,0.4105820655822754,751.9829711914062,-0.37097376193558707,36.471865336651334,0.5888139009475708,995.1351318359375,1.0,2024,2.5391924381256104,"{""type"":""Point"",""coordinates"":[36.471865336651334,-0.37097376193558707]}"
4376,0.966792106628418,Nyandarua,2633.0,22.46956443786621,0.44156259298324585,719.7100219726562,-0.8163564296491872,36.6064832653284,0.5994430780410767,1799.856201171875,4.0,2024,0.966792106628418,"{""type"":""Point"",""coordinates"":[36.6064832653284,-0.8163564296491872]}"
4387,1.081974744796753,Nyandarua,2536.0,23.939130783081055,0.4252088665962219,631.21240234375,-0.7222916955218704,36.652666099842676,0.6106886863708496,1913.6236572265625,4.0,2024,1.081974744796753,"{""type"":""Point"",""coordinates"":[36.652666099842676,-0.7222916955218704]}"
4398,2.2413320541381836,Nyandarua,2486.0,22.017391204833984,0.2995351254940033,986.5427856445312,-0.2289327749150686,36.36385500660621,0.45481112599372864,953.46484375,1.0,2024,2.2413320541381836,"{""type"":""Point"",""coordinates"":[36.36385500660621,-0.2289327749150686]}"
4415,1.6516237258911133,Nyandarua,2559.0,20.69130516052246,0.3571040630340576,903.48095703125,-0.12576241951386616,36.33625905827498,0.5437503457069397,1024.9276123046875,4.0,2024,1.6516237258911133,"{""type"":""Point"",""coordinates"":[36.33625905827498,-0.12576241951386616]}"
4440,1.7863441705703735,Nyandarua,2481.0,24.31739044189453,0.491026908159256,636.4963989257812,-0.5615472432568603,36.5893575214486,0.6711037755012512,1056.6494140625,4.0,2024,1.7863441705703735,"{""type"":""Point"",""coordinates"":[36.5893575214486,-0.5615472432568603]}"
4442,2.956115245819092,Nyandarua,2304.0,24.11739158630371,0.30093616247177124,1040.6885986328125,-0.3049642402530044,36.42253651060344,0.47121596336364746,919.640625,1.0,2024,2.956115245819092,"{""type"":""Point"",""coordinates"":[36.42253651060344,-0.3049642402530044]}"
4444,1.8177320957183838,Nyandarua,2436.0,20.89130401611328,0.37130266427993774,636.4963989257812,-0.5582309126357848,36.55441836721461,0.5730664730072021,1056.6494140625,4.0,2024,1.8177320957183838,"{""type"":""Point"",""coordinates"":[36.55441836721461,-0.5582309126357848]}"
4446,1.8043488264083862,Nyandarua,2178.0,18.004348754882812,0.3232034742832184,1271.9952392578125,0.0086116592660113,36.515430169591454,0.44888556003570557,723.430908203125,4.0,2024,1.8043488264083862,"{""type"":""Point"",""coordinates"":[36.515430169591454,0.0086116592660113]}"
4450,1.7068870067596436,Nyandarua,2491.0,16.700000762939453,0.3581855595111847,1126.5531005859375,-0.06496318771223454,36.45374424564586,0.5243894457817078,811.5564575195312,4.0,2024,1.7068870067596436,"{""type"":""Point"",""coordinates"":[36.45374424564586,-0.06496318771223454]}"
4452,1.9534443616867065,Nyandarua,2185.0,17.34782600402832,0.2874966561794281,1271.9952392578125,0.04338667277000224,36.494496142034755,0.47665295004844666,791.9441528320312,4.0,2024,1.9534443616867065,"{""type"":""Point"",""coordinates"":[36.494496142034755,0.04338667277000224]}"
4455,2.0676980018615723,Nyandarua,2539.0,21.360870361328125,0.4535340368747711,518.3616943359375,-0.5053867223627494,36.59193375146455,0.600368320941925,1202.222412109375,4.0,2024,2.0676980018615723,"{""type"":""Point"",""coordinates"":[36.59193375146455,-0.5053867223627494]}"
4465,1.5764057636260986,Nyandarua,2597.0,21.160869598388672,0.380652517080307,1058.6063232421875,-0.25639050505363964,36.29914023758929,0.5680432915687561,950.6990356445312,4.0,2024,1.5764057636260986,"{""type"":""Point"",""coordinates"":[36.29914023758929,-0.25639050505363964]}"
4466,2.1823108196258545,Nyandarua,2328.0,17.15217399597168,0.22745554149150848,1086.5555419921875,-0.06481840343232284,36.42268867890371,0.4364146590232849,803.188232421875,1.0,2024,2.1823108196258545,"{""type"":""Point"",""coordinates"":[36.42268867890371,-0.06481840343232284]}"
4468,1.4426058530807495,Nyandarua,2593.0,23.082609176635742,0.4333631098270416,719.7100219726562,-0.7794638061557647,36.574453360527215,0.6104617714881897,1443.79736328125,4.0,2024,1.4426058530807495,"{""type"":""Point"",""coordinates"":[36.574453360527215,-0.7794638061557647]}"
