system:index,actual_yield_baseline,county,elevation,et_mean,evi,gdd_total,latitude,longitude,ndvi,precip_total,soil,year,yield_value,.geo
2940,6.008810043334961,Trans Nzoia,1894.0,22.45652198791504,0.42414402961730957,1448.66259765625,1.048563517872357,35.18300108744557,0.5919654369354248,1005.9006958007812,1.0,2024,6.008810043334961,"{""type"":""Point"",""coordinates"":[35.18300108744557,1.048563517872357]}"
2942,6.613564968109131,Trans Nzoia,1851.0,22.717391967773438,0.32141655683517456,1339.5623779296875,0.9373363114749734,35.08822691988131,0.45950958132743835,951.3497924804688,1.0,2024,6.613564968109131,"{""type"":""Point"",""coordinates"":[35.08822691988131,0.9373363114749734]}"
2946,6.479679107666016,Trans Nzoia,1917.0,26.208696365356445,0.4044463038444519,1451.5164794921875,0.9273290911333146,34.83010742279778,0.5779539942741394,1004.1910400390625,1.0,2024,6.479679107666016,"{""type"":""Point"",""coordinates"":[34.83010742279778,0.9273290911333146]}"
2952,6.5516462326049805,Trans Nzoia,1986.0,25.943477630615234,0.36801573634147644,1532.4256591796875,1.0901810881981002,34.81149955854681,0.4566473662853241,813.836669921875,1.0,2024,6.5516462326049805,"{""type"":""Point"",""coordinates"":[34.81149955854681,1.0901810881981002]}"
2954,7.499289512634277,Trans Nzoia,1852.0,23.03913116455078,0.4248117506504059,1311.3265380859375,0.9651862655991145,34.99892872303588,0.5498316884040833,1077.162841796875,1.0,2024,7.499289512634277,"{""type"":""Point"",""coordinates"":[34.99892872303588,0.9651862655991145]}"
2955,7.2860283851623535,Trans Nzoia,1847.0,25.778261184692383,0.3909032940864563,1587.5098876953125,1.107945168432809,34.87574181327059,0.5071454644203186,896.3999633789062,1.0,2024,7.2860283851623535,"{""type"":""Point"",""coordinates"":[34.87574181327059,1.107945168432809]}"
2958,6.530279636383057,Trans Nzoia,1909.0,23.508695602416992,0.4002631604671478,1309.0179443359375,1.1441714738142175,35.08279373404966,0.5551134943962097,974.173583984375,1.0,2024,6.530279636383057,"{""type"":""Point"",""coordinates"":[35.08279373404966,1.1441714738142175]}"
2965,7.316625595092773,Trans Nzoia,1865.0,26.07391357421875,0.3784843683242798,1640.1566162109375,1.1742634421355296,34.87959751739341,0.5026567578315735,916.169677734375,1.0,2024,7.316625595092773,"{""type"":""Point"",""coordinates"":[34.87959751739341,1.1742634421355296]}"
2966,5.629316329956055,Trans Nzoia,2225.0,23.19130516052246,0.3075278401374817,1518.2637939453125,1.011959954858917,35.321542646859946,0.5247685313224792,1062.2413330078125,1.0,2024,5.629316329956055,"{""type"":""Point"",""coordinates"":[35.321542646859946,1.011959954858917]}"
2967,7.06575345993042,Trans Nzoia,2094.0,25.395652770996094,0.33593520522117615,1653.9757080078125,1.1995190492212724,34.76227333595626,0.5186337232589722,878.0504150390625,1.0,2024,7.06575345993042,"{""type"":""Point"",""coordinates"":[34.76227333595626,1.1995190492212724]}"
2972,5.11331844329834,Trans Nzoia,2092.0,22.986955642700195,0.3521203100681305,1518.2637939453125,0.9750964912417973,35.33999615563912,0.5031629204750061,1077.1812744140625,4.0,2024,5.11331844329834,"{""type"":""Point"",""coordinates"":[35.33999615563912,0.9750964912417973]}"
2973,6.186538219451904,Trans Nzoia,2143.0,23.07826042175293,0.35419976711273193,1532.4256591796875,1.1352945304284419,34.78096387844169,0.4334430694580078,876.7874755859375,1.0,2024,6.186538219451904,"{""type"":""Point"",""coordinates"":[34.78096387844169,1.1352945304284419]}"
2975,7.239906311035156,Trans Nzoia,1852.0,26.830434799194336,0.3678136169910431,1472.4818115234375,1.034437242270168,34.9266314355317,0.47991684079170227,963.7658081054688,1.0,2024,7.239906311035156,"{""type"":""Point"",""coordinates"":[34.9266314355317,1.034437242270168]}"
2983,7.452088356018066,Trans Nzoia,1839.0,23.03913116455078,0.38375362753868103,1587.5098876953125,1.1268959112369012,34.88936455398439,0.5851223468780518,896.3999633789062,1.0,2024,7.452088356018066,"{""type"":""Point"",""coordinates"":[34.88936455398439,1.1268959112369012]}"
